time,E-BGM,E-BVW,E-BWK,E-BSL,E-BMR,E-CST,E-DIM,E-DOD,E-DTC,E-EEM,E-EHV,E-ENS,E-GER,E-HGL,E-KIJ,E-LLS,E-LSM,E-MBT,E-MVL,E-MEE,E-OZN,E-OHK,E-RIL,E-SMH,E-TIL,E-VVL,E-VHZ,E-WTR,E-WEW,E-WES,E-ZYV,E-ZWO,E-BRK
2040-04-03 19:00:00,0.1319,0,0,0,0,0,0,0.1319,0.1319,0.1319,0,0.1319,0,0,0,0.1319,0.1319,0.1319,0,0.1319,0,0.1319,0,0,0,0.1319,0,0,0.1319,0,0.1319,0,0
2040-04-03 20:00:00,0.1486,0,0,0,0,0,0,0.1486,0.1486,0.1486,0,0.1486,0,0,0,0.1486,0.1486,0.1486,0,0.1486,0,0.1486,0,0,0,0.1486,0,0,0.1486,0,0.1486,0,0
2040-04-03 21:00:00,0.1534,0,0,0,0,0,0,0.1534,0.1534,0.1534,0,0.1534,0,0,0,0.1534,0.1534,0.1534,0,0.1534,0,0.1534,0,0,0,0.1534,0,0,0.1534,0,0.1534,0,0
2040-04-03 22:00:00,0.1319,0,0,0,0,0,0,0.1319,0.1319,0.1319,0,0.1319,0,0,0,0.1319,0.1319,0.1319,0,0.1319,0,0.1319,0,0,0,0.1319,0,0,0.1319,0,0.1319,0,0
2040-04-03 23:00:00,0.106,0,0,0,0,0,0,0.106,0.106,0.106,0,0.106,0,0,0,0.106,0.106,0.106,0,0.106,0,0.106,0,0,0,0.106,0,0,0.106,0,0.106,0,0
2040-04-04 00:00:00,0.1057,0,0,0,0,0,0,0.1057,0.1057,0.1057,0,0.1057,0,0,0,0.1057,0.1057,0.1057,0,0.1057,0,0.1057,0,0,0,0.1057,0,0,0.1057,0,0.1057,0,0
2040-04-04 01:00:00,0.0712,0,0,0,0,0,0,0.0712,0.0712,0.0712,0,0.0712,0,0,0,0.0712,0.0712,0.0712,0,0.0712,0,0.0712,0,0,0,0.0712,0,0,0.0712,0,0.0712,0,0
2040-04-04 02:00:00,0.0705,0,0,0,0,0,0,0.0705,0.0705,0.0705,0,0.0705,0,0,0,0.0705,0.0705,0.0705,0,0.0705,0,0.0705,0,0,0,0.0705,0,0,0.0705,0,0.0705,0,0
2040-04-04 03:00:00,0.0555,0,0,0,0,0,0,0.0555,0.0555,0.0555,0,0.0555,0,0,0,0.0555,0.0555,0.0555,0,0.0555,0,0.0555,0,0,0,0.0555,0,0,0.0555,0,0.0555,0,0
2040-04-04 04:00:00,0.0664,0,0,0,0,0,0,0.0664,0.0664,0.0664,0,0.0664,0,0,0,0.0664,0.0664,0.0664,0,0.0664,0,0.0664,0,0,0,0.0664,0,0,0.0664,0,0.0664,0,0
2040-04-04 05:00:00,0.0648,0,0,0,0,0,0,0.0648,0.0648,0.0648,0,0.0648,0,0,0,0.0648,0.0648,0.0648,0,0.0648,0,0.0648,0,0,0,0.0648,0,0,0.0648,0,0.0648,0,0
2040-04-04 06:00:00,0.0475,0,0,0,0,0,0,0.0475,0.0475,0.0475,0,0.0475,0,0,0,0.0475,0.0475,0.0475,0,0.0475,0,0.0475,0,0,0,0.0475,0,0,0.0475,0,0.0475,0,0
2040-04-04 07:00:00,0.0398,0,0,0,0,0,0,0.0398,0.0398,0.0398,0,0.0398,0,0,0,0.0398,0.0398,0.0398,0,0.0398,0,0.0398,0,0,0,0.0398,0,0,0.0398,0,0.0398,0,0
2040-04-04 08:00:00,0.0384,0,0,0,0,0,0,0.0384,0.0384,0.0384,0,0.0384,0,0,0,0.0384,0.0384,0.0384,0,0.0384,0,0.0384,0,0,0,0.0384,0,0,0.0384,0,0.0384,0,0
2040-04-04 09:00:00,0.0307,0,0,0,0,0,0,0.0307,0.0307,0.0307,0,0.0307,0,0,0,0.0307,0.0307,0.0307,0,0.0307,0,0.0307,0,0,0,0.0307,0,0,0.0307,0,0.0307,0,0
2040-04-04 10:00:00,0.026,0,0,0,0,0,0,0.026,0.026,0.026,0,0.026,0,0,0,0.026,0.026,0.026,0,0.026,0,0.026,0,0,0,0.026,0,0,0.026,0,0.026,0,0
2040-04-04 11:00:00,0.0326,0,0,0,0,0,0,0.0326,0.0326,0.0326,0,0.0326,0,0,0,0.0326,0.0326,0.0326,0,0.0326,0,0.0326,0,0,0,0.0326,0,0,0.0326,0,0.0326,0,0
2040-04-04 12:00:00,0.0455,0,0,0,0,0,0,0.0455,0.0455,0.0455,0,0.0455,0,0,0,0.0455,0.0455,0.0455,0,0.0455,0,0.0455,0,0,0,0.0455,0,0,0.0455,0,0.0455,0,0
2040-04-04 13:00:00,0.0529,0,0,0,0,0,0,0.0529,0.0529,0.0529,0,0.0529,0,0,0,0.0529,0.0529,0.0529,0,0.0529,0,0.0529,0,0,0,0.0529,0,0,0.0529,0,0.0529,0,0
2040-04-04 14:00:00,0.0623,0,0,0,0,0,0,0.0623,0.0623,0.0623,0,0.0623,0,0,0,0.0623,0.0623,0.0623,0,0.0623,0,0.0623,0,0,0,0.0623,0,0,0.0623,0,0.0623,0,0
2040-04-04 15:00:00,0.0753,0,0,0,0,0,0,0.0753,0.0753,0.0753,0,0.0753,0,0,0,0.0753,0.0753,0.0753,0,0.0753,0,0.0753,0,0,0,0.0753,0,0,0.0753,0,0.0753,0,0
2040-04-04 16:00:00,0.0878,0,0,0,0,0,0,0.0878,0.0878,0.0878,0,0.0878,0,0,0,0.0878,0.0878,0.0878,0,0.0878,0,0.0878,0,0,0,0.0878,0,0,0.0878,0,0.0878,0,0
2040-04-04 17:00:00,0.1192,0,0,0,0,0,0,0.1192,0.1192,0.1192,0,0.1192,0,0,0,0.1192,0.1192,0.1192,0,0.1192,0,0.1192,0,0,0,0.1192,0,0,0.1192,0,0.1192,0,0
2040-04-04 18:00:00,0.1444,0,0,0,0,0,0,0.1444,0.1444,0.1444,0,0.1444,0,0,0,0.1444,0.1444,0.1444,0,0.1444,0,0.1444,0,0,0,0.1444,0,0,0.1444,0,0.1444,0,0
2040-04-04 19:00:00,0.1723,0,0,0,0,0,0,0.1723,0.1723,0.1723,0,0.1723,0,0,0,0.1723,0.1723,0.1723,0,0.1723,0,0.1723,0,0,0,0.1723,0,0,0.1723,0,0.1723,0,0
2040-04-04 20:00:00,0.1716,0,0,0,0,0,0,0.1716,0.1716,0.1716,0,0.1716,0,0,0,0.1716,0.1716,0.1716,0,0.1716,0,0.1716,0,0,0,0.1716,0,0,0.1716,0,0.1716,0,0
2040-04-04 21:00:00,0.159,0,0,0,0,0,0,0.159,0.159,0.159,0,0.159,0,0,0,0.159,0.159,0.159,0,0.159,0,0.159,0,0,0,0.159,0,0,0.159,0,0.159,0,0
2040-04-04 22:00:00,0.1348,0,0,0,0,0,0,0.1348,0.1348,0.1348,0,0.1348,0,0,0,0.1348,0.1348,0.1348,0,0.1348,0,0.1348,0,0,0,0.1348,0,0,0.1348,0,0.1348,0,0
2040-04-04 23:00:00,0.1404,0,0,0,0,0,0,0.1404,0.1404,0.1404,0,0.1404,0,0,0,0.1404,0.1404,0.1404,0,0.1404,0,0.1404,0,0,0,0.1404,0,0,0.1404,0,0.1404,0,0
2040-04-05 00:00:00,0.162,0,0,0,0,0,0,0.162,0.162,0.162,0,0.162,0,0,0,0.162,0.162,0.162,0,0.162,0,0.162,0,0,0,0.162,0,0,0.162,0,0.162,0,0
2040-04-05 01:00:00,0.1809,0,0,0,0,0,0,0.1809,0.1809,0.1809,0,0.1809,0,0,0,0.1809,0.1809,0.1809,0,0.1809,0,0.1809,0,0,0,0.1809,0,0,0.1809,0,0.1809,0,0
2040-04-05 02:00:00,0.1852,0,0,0,0,0,0,0.1852,0.1852,0.1852,0,0.1852,0,0,0,0.1852,0.1852,0.1852,0,0.1852,0,0.1852,0,0,0,0.1852,0,0,0.1852,0,0.1852,0,0
2040-04-05 03:00:00,0.1701,0,0,0,0,0,0,0.1701,0.1701,0.1701,0,0.1701,0,0,0,0.1701,0.1701,0.1701,0,0.1701,0,0.1701,0,0,0,0.1701,0,0,0.1701,0,0.1701,0,0
2040-04-05 04:00:00,0.1397,0,0,0,0,0,0,0.1397,0.1397,0.1397,0,0.1397,0,0,0,0.1397,0.1397,0.1397,0,0.1397,0,0.1397,0,0,0,0.1397,0,0,0.1397,0,0.1397,0,0
2040-04-05 05:00:00,0.1203,0,0,0,0,0,0,0.1203,0.1203,0.1203,0,0.1203,0,0,0,0.1203,0.1203,0.1203,0,0.1203,0,0.1203,0,0,0,0.1203,0,0,0.1203,0,0.1203,0,0
2040-04-05 06:00:00,0.1055,0,0,0,0,0,0,0.1055,0.1055,0.1055,0,0.1055,0,0,0,0.1055,0.1055,0.1055,0,0.1055,0,0.1055,0,0,0,0.1055,0,0,0.1055,0,0.1055,0,0
2040-04-05 07:00:00,0.0894,0,0,0,0,0,0,0.0894,0.0894,0.0894,0,0.0894,0,0,0,0.0894,0.0894,0.0894,0,0.0894,0,0.0894,0,0,0,0.0894,0,0,0.0894,0,0.0894,0,0
2040-04-05 08:00:00,0.0871,0,0,0,0,0,0,0.0871,0.0871,0.0871,0,0.0871,0,0,0,0.0871,0.0871,0.0871,0,0.0871,0,0.0871,0,0,0,0.0871,0,0,0.0871,0,0.0871,0,0
2040-04-05 09:00:00,0.0816,0,0,0,0,0,0,0.0816,0.0816,0.0816,0,0.0816,0,0,0,0.0816,0.0816,0.0816,0,0.0816,0,0.0816,0,0,0,0.0816,0,0,0.0816,0,0.0816,0,0
2040-04-05 10:00:00,0.0783,0,0,0,0,0,0,0.0783,0.0783,0.0783,0,0.0783,0,0,0,0.0783,0.0783,0.0783,0,0.0783,0,0.0783,0,0,0,0.0783,0,0,0.0783,0,0.0783,0,0
2040-04-05 11:00:00,0.0825,0,0,0,0,0,0,0.0825,0.0825,0.0825,0,0.0825,0,0,0,0.0825,0.0825,0.0825,0,0.0825,0,0.0825,0,0,0,0.0825,0,0,0.0825,0,0.0825,0,0
2040-04-05 12:00:00,0.0958,0,0,0,0,0,0,0.0958,0.0958,0.0958,0,0.0958,0,0,0,0.0958,0.0958,0.0958,0,0.0958,0,0.0958,0,0,0,0.0958,0,0,0.0958,0,0.0958,0,0
2040-04-05 13:00:00,0.1179,0,0,0,0,0,0,0.1179,0.1179,0.1179,0,0.1179,0,0,0,0.1179,0.1179,0.1179,0,0.1179,0,0.1179,0,0,0,0.1179,0,0,0.1179,0,0.1179,0,0
2040-04-05 14:00:00,0.1417,0,0,0,0,0,0,0.1417,0.1417,0.1417,0,0.1417,0,0,0,0.1417,0.1417,0.1417,0,0.1417,0,0.1417,0,0,0,0.1417,0,0,0.1417,0,0.1417,0,0
2040-04-05 15:00:00,0.1695,0,0,0,0,0,0,0.1695,0.1695,0.1695,0,0.1695,0,0,0,0.1695,0.1695,0.1695,0,0.1695,0,0.1695,0,0,0,0.1695,0,0,0.1695,0,0.1695,0,0
2040-04-05 16:00:00,0.1992,0,0,0,0,0,0,0.1992,0.1992,0.1992,0,0.1992,0,0,0,0.1992,0.1992,0.1992,0,0.1992,0,0.1992,0,0,0,0.1992,0,0,0.1992,0,0.1992,0,0
2040-04-05 17:00:00,0.2265,0,0,0,0,0,0,0.2265,0.2265,0.2265,0,0.2265,0,0,0,0.2265,0.2265,0.2265,0,0.2265,0,0.2265,0,0,0,0.2265,0,0,0.2265,0,0.2265,0,0
2040-04-05 18:00:00,0.242,0,0,0,0,0,0,0.242,0.242,0.242,0,0.242,0,0,0,0.242,0.242,0.242,0,0.242,0,0.242,0,0,0,0.242,0,0,0.242,0,0.242,0,0
2040-04-05 19:00:00,0.2265,0,0,0,0,0,0,0.2265,0.2265,0.2265,0,0.2265,0,0,0,0.2265,0.2265,0.2265,0,0.2265,0,0.2265,0,0,0,0.2265,0,0,0.2265,0,0.2265,0,0
2040-04-05 20:00:00,0.1872,0,0,0,0,0,0,0.1872,0.1872,0.1872,0,0.1872,0,0,0,0.1872,0.1872,0.1872,0,0.1872,0,0.1872,0,0,0,0.1872,0,0,0.1872,0,0.1872,0,0
2040-04-05 21:00:00,0.1459,0,0,0,0,0,0,0.1459,0.1459,0.1459,0,0.1459,0,0,0,0.1459,0.1459,0.1459,0,0.1459,0,0.1459,0,0,0,0.1459,0,0,0.1459,0,0.1459,0,0
2040-04-05 22:00:00,0.1151,0,0,0,0,0,0,0.1151,0.1151,0.1151,0,0.1151,0,0,0,0.1151,0.1151,0.1151,0,0.1151,0,0.1151,0,0,0,0.1151,0,0,0.1151,0,0.1151,0,0
2040-04-05 23:00:00,0.0968,0,0,0,0,0,0,0.0968,0.0968,0.0968,0,0.0968,0,0,0,0.0968,0.0968,0.0968,0,0.0968,0,0.0968,0,0,0,0.0968,0,0,0.0968,0,0.0968,0,0
2040-04-06 00:00:00,0.0885,0,0,0,0,0,0,0.0885,0.0885,0.0885,0,0.0885,0,0,0,0.0885,0.0885,0.0885,0,0.0885,0,0.0885,0,0,0,0.0885,0,0,0.0885,0,0.0885,0,0
2040-04-06 01:00:00,0.0928,0,0,0,0,0,0,0.0928,0.0928,0.0928,0,0.0928,0,0,0,0.0928,0.0928,0.0928,0,0.0928,0,0.0928,0,0,0,0.0928,0,0,0.0928,0,0.0928,0,0
2040-04-06 02:00:00,0.1033,0,0,0,0,0,0,0.1033,0.1033,0.1033,0,0.1033,0,0,0,0.1033,0.1033,0.1033,0,0.1033,0,0.1033,0,0,0,0.1033,0,0,0.1033,0,0.1033,0,0
2040-04-06 03:00:00,0.1094,0,0,0,0,0,0,0.1094,0.1094,0.1094,0,0.1094,0,0,0,0.1094,0.1094,0.1094,0,0.1094,0,0.1094,0,0,0,0.1094,0,0,0.1094,0,0.1094,0,0
2040-04-06 04:00:00,0.1207,0,0,0,0,0,0,0.1207,0.1207,0.1207,0,0.1207,0,0,0,0.1207,0.1207,0.1207,0,0.1207,0,0.1207,0,0,0,0.1207,0,0,0.1207,0,0.1207,0,0
2040-04-06 05:00:00,0.1328,0,0,0,0,0,0,0.1328,0.1328,0.1328,0,0.1328,0,0,0,0.1328,0.1328,0.1328,0,0.1328,0,0.1328,0,0,0,0.1328,0,0,0.1328,0,0.1328,0,0
2040-04-06 06:00:00,0.1267,0,0,0,0,0,0,0.1267,0.1267,0.1267,0,0.1267,0,0,0,0.1267,0.1267,0.1267,0,0.1267,0,0.1267,0,0,0,0.1267,0,0,0.1267,0,0.1267,0,0
2040-04-06 07:00:00,0.1333,0,0,0,0,0,0,0.1333,0.1333,0.1333,0,0.1333,0,0,0,0.1333,0.1333,0.1333,0,0.1333,0,0.1333,0,0,0,0.1333,0,0,0.1333,0,0.1333,0,0
2040-04-06 08:00:00,0.1516,0,0,0,0,0,0,0.1516,0.1516,0.1516,0,0.1516,0,0,0,0.1516,0.1516,0.1516,0,0.1516,0,0.1516,0,0,0,0.1516,0,0,0.1516,0,0.1516,0,0
2040-04-06 09:00:00,0.1627,0,0,0,0,0,0,0.1627,0.1627,0.1627,0,0.1627,0,0,0,0.1627,0.1627,0.1627,0,0.1627,0,0.1627,0,0,0,0.1627,0,0,0.1627,0,0.1627,0,0
2040-04-06 10:00:00,0.1552,0,0,0,0,0,0,0.1552,0.1552,0.1552,0,0.1552,0,0,0,0.1552,0.1552,0.1552,0,0.1552,0,0.1552,0,0,0,0.1552,0,0,0.1552,0,0.1552,0,0
2040-04-06 11:00:00,0.1261,0,0,0,0,0,0,0.1261,0.1261,0.1261,0,0.1261,0,0,0,0.1261,0.1261,0.1261,0,0.1261,0,0.1261,0,0,0,0.1261,0,0,0.1261,0,0.1261,0,0
2040-04-06 12:00:00,0.0914,0,0,0,0,0,0,0.0914,0.0914,0.0914,0,0.0914,0,0,0,0.0914,0.0914,0.0914,0,0.0914,0,0.0914,0,0,0,0.0914,0,0,0.0914,0,0.0914,0,0
2040-04-06 13:00:00,0.0591,0,0,0,0,0,0,0.0591,0.0591,0.0591,0,0.0591,0,0,0,0.0591,0.0591,0.0591,0,0.0591,0,0.0591,0,0,0,0.0591,0,0,0.0591,0,0.0591,0,0
2040-04-06 14:00:00,0.0346,0,0,0,0,0,0,0.0346,0.0346,0.0346,0,0.0346,0,0,0,0.0346,0.0346,0.0346,0,0.0346,0,0.0346,0,0,0,0.0346,0,0,0.0346,0,0.0346,0,0
2040-04-06 15:00:00,0.0243,0,0,0,0,0,0,0.0243,0.0243,0.0243,0,0.0243,0,0,0,0.0243,0.0243,0.0243,0,0.0243,0,0.0243,0,0,0,0.0243,0,0,0.0243,0,0.0243,0,0
2040-04-06 16:00:00,0.0288,0,0,0,0,0,0,0.0288,0.0288,0.0288,0,0.0288,0,0,0,0.0288,0.0288,0.0288,0,0.0288,0,0.0288,0,0,0,0.0288,0,0,0.0288,0,0.0288,0,0
2040-04-06 17:00:00,0.0602,0,0,0,0,0,0,0.0602,0.0602,0.0602,0,0.0602,0,0,0,0.0602,0.0602,0.0602,0,0.0602,0,0.0602,0,0,0,0.0602,0,0,0.0602,0,0.0602,0,0
2040-04-06 18:00:00,0.1118,0,0,0,0,0,0,0.1118,0.1118,0.1118,0,0.1118,0,0,0,0.1118,0.1118,0.1118,0,0.1118,0,0.1118,0,0,0,0.1118,0,0,0.1118,0,0.1118,0,0
2040-04-06 19:00:00,0.1684,0,0,0,0,0,0,0.1684,0.1684,0.1684,0,0.1684,0,0,0,0.1684,0.1684,0.1684,0,0.1684,0,0.1684,0,0,0,0.1684,0,0,0.1684,0,0.1684,0,0
2040-04-06 20:00:00,0.2187,0,0,0,0,0,0,0.2187,0.2187,0.2187,0,0.2187,0,0,0,0.2187,0.2187,0.2187,0,0.2187,0,0.2187,0,0,0,0.2187,0,0,0.2187,0,0.2187,0,0
2040-04-06 21:00:00,0.2558,0,0,0,0,0,0,0.2558,0.2558,0.2558,0,0.2558,0,0,0,0.2558,0.2558,0.2558,0,0.2558,0,0.2558,0,0,0,0.2558,0,0,0.2558,0,0.2558,0,0
2040-04-06 22:00:00,0.2655,0,0,0,0,0,0,0.2655,0.2655,0.2655,0,0.2655,0,0,0,0.2655,0.2655,0.2655,0,0.2655,0,0.2655,0,0,0,0.2655,0,0,0.2655,0,0.2655,0,0
2040-04-06 23:00:00,0.2527,0,0,0,0,0,0,0.2527,0.2527,0.2527,0,0.2527,0,0,0,0.2527,0.2527,0.2527,0,0.2527,0,0.2527,0,0,0,0.2527,0,0,0.2527,0,0.2527,0,0
2040-04-07 00:00:00,0.236,0,0,0,0,0,0,0.236,0.236,0.236,0,0.236,0,0,0,0.236,0.236,0.236,0,0.236,0,0.236,0,0,0,0.236,0,0,0.236,0,0.236,0,0
2040-04-07 01:00:00,0.2247,0,0,0,0,0,0,0.2247,0.2247,0.2247,0,0.2247,0,0,0,0.2247,0.2247,0.2247,0,0.2247,0,0.2247,0,0,0,0.2247,0,0,0.2247,0,0.2247,0,0
2040-04-07 02:00:00,0.2162,0,0,0,0,0,0,0.2162,0.2162,0.2162,0,0.2162,0,0,0,0.2162,0.2162,0.2162,0,0.2162,0,0.2162,0,0,0,0.2162,0,0,0.2162,0,0.2162,0,0
2040-04-07 03:00:00,0.2146,0,0,0,0,0,0,0.2146,0.2146,0.2146,0,0.2146,0,0,0,0.2146,0.2146,0.2146,0,0.2146,0,0.2146,0,0,0,0.2146,0,0,0.2146,0,0.2146,0,0
2040-04-07 04:00:00,0.2216,0,0,0,0,0,0,0.2216,0.2216,0.2216,0,0.2216,0,0,0,0.2216,0.2216,0.2216,0,0.2216,0,0.2216,0,0,0,0.2216,0,0,0.2216,0,0.2216,0,0
2040-04-07 05:00:00,0.2243,0,0,0,0,0,0,0.2243,0.2243,0.2243,0,0.2243,0,0,0,0.2243,0.2243,0.2243,0,0.2243,0,0.2243,0,0,0,0.2243,0,0,0.2243,0,0.2243,0,0
2040-04-07 06:00:00,0.2055,0,0,0,0,0,0,0.2055,0.2055,0.2055,0,0.2055,0,0,0,0.2055,0.2055,0.2055,0,0.2055,0,0.2055,0,0,0,0.2055,0,0,0.2055,0,0.2055,0,0
2040-04-07 07:00:00,0.1882,0,0,0,0,0,0,0.1882,0.1882,0.1882,0,0.1882,0,0,0,0.1882,0.1882,0.1882,0,0.1882,0,0.1882,0,0,0,0.1882,0,0,0.1882,0,0.1882,0,0
2040-04-07 08:00:00,0.1969,0,0,0,0,0,0,0.1969,0.1969,0.1969,0,0.1969,0,0,0,0.1969,0.1969,0.1969,0,0.1969,0,0.1969,0,0,0,0.1969,0,0,0.1969,0,0.1969,0,0
2040-04-07 09:00:00,0.2322,0,0,0,0,0,0,0.2322,0.2322,0.2322,0,0.2322,0,0,0,0.2322,0.2322,0.2322,0,0.2322,0,0.2322,0,0,0,0.2322,0,0,0.2322,0,0.2322,0,0
2040-04-07 10:00:00,0.2768,0,0,0,0,0,0,0.2768,0.2768,0.2768,0,0.2768,0,0,0,0.2768,0.2768,0.2768,0,0.2768,0,0.2768,0,0,0,0.2768,0,0,0.2768,0,0.2768,0,0
2040-04-07 11:00:00,0.293,0,0,0,0,0,0,0.293,0.293,0.293,0,0.293,0,0,0,0.293,0.293,0.293,0,0.293,0,0.293,0,0,0,0.293,0,0,0.293,0,0.293,0,0
2040-04-07 12:00:00,0.283,0,0,0,0,0,0,0.283,0.283,0.283,0,0.283,0,0,0,0.283,0.283,0.283,0,0.283,0,0.283,0,0,0,0.283,0,0,0.283,0,0.283,0,0
2040-04-07 13:00:00,0.266,0,0,0,0,0,0,0.266,0.266,0.266,0,0.266,0,0,0,0.266,0.266,0.266,0,0.266,0,0.266,0,0,0,0.266,0,0,0.266,0,0.266,0,0
2040-04-07 14:00:00,0.2527,0,0,0,0,0,0,0.2527,0.2527,0.2527,0,0.2527,0,0,0,0.2527,0.2527,0.2527,0,0.2527,0,0.2527,0,0,0,0.2527,0,0,0.2527,0,0.2527,0,0
2040-04-07 15:00:00,0.2521,0,0,0,0,0,0,0.2521,0.2521,0.2521,0,0.2521,0,0,0,0.2521,0.2521,0.2521,0,0.2521,0,0.2521,0,0,0,0.2521,0,0,0.2521,0,0.2521,0,0
2040-04-07 16:00:00,0.2761,0,0,0,0,0,0,0.2761,0.2761,0.2761,0,0.2761,0,0,0,0.2761,0.2761,0.2761,0,0.2761,0,0.2761,0,0,0,0.2761,0,0,0.2761,0,0.2761,0,0
2040-04-07 17:00:00,0.341,0,0,0,0,0,0,0.341,0.341,0.341,0,0.341,0,0,0,0.341,0.341,0.341,0,0.341,0,0.341,0,0,0,0.341,0,0,0.341,0,0.341,0,0
2040-04-07 18:00:00,0.4271,0,0,0,0,0,0,0.4271,0.4271,0.4271,0,0.4271,0,0,0,0.4271,0.4271,0.4271,0,0.4271,0,0.4271,0,0,0,0.4271,0,0,0.4271,0,0.4271,0,0
2040-04-07 19:00:00,0.4871,0,0,0,0,0,0,0.4871,0.4871,0.4871,0,0.4871,0,0,0,0.4871,0.4871,0.4871,0,0.4871,0,0.4871,0,0,0,0.4871,0,0,0.4871,0,0.4871,0,0
2040-04-07 20:00:00,0.5031,0,0,0,0,0,0,0.5031,0.5031,0.5031,0,0.5031,0,0,0,0.5031,0.5031,0.5031,0,0.5031,0,0.5031,0,0,0,0.5031,0,0,0.5031,0,0.5031,0,0
2040-04-07 21:00:00,0.4805,0,0,0,0,0,0,0.4805,0.4805,0.4805,0,0.4805,0,0,0,0.4805,0.4805,0.4805,0,0.4805,0,0.4805,0,0,0,0.4805,0,0,0.4805,0,0.4805,0,0
2040-04-07 22:00:00,0.4395,0,0,0,0,0,0,0.4395,0.4395,0.4395,0,0.4395,0,0,0,0.4395,0.4395,0.4395,0,0.4395,0,0.4395,0,0,0,0.4395,0,0,0.4395,0,0.4395,0,0
2040-04-07 23:00:00,0.3921,0,0,0,0,0,0,0.3921,0.3921,0.3921,0,0.3921,0,0,0,0.3921,0.3921,0.3921,0,0.3921,0,0.3921,0,0,0,0.3921,0,0,0.3921,0,0.3921,0,0
2040-04-08 00:00:00,0.343,0,0,0,0,0,0,0.343,0.343,0.343,0,0.343,0,0,0,0.343,0.343,0.343,0,0.343,0,0.343,0,0,0,0.343,0,0,0.343,0,0.343,0,0
2040-04-08 01:00:00,0.3009,0,0,0,0,0,0,0.3009,0.3009,0.3009,0,0.3009,0,0,0,0.3009,0.3009,0.3009,0,0.3009,0,0.3009,0,0,0,0.3009,0,0,0.3009,0,0.3009,0,0
2040-04-08 02:00:00,0.2667,0,0,0,0,0,0,0.2667,0.2667,0.2667,0,0.2667,0,0,0,0.2667,0.2667,0.2667,0,0.2667,0,0.2667,0,0,0,0.2667,0,0,0.2667,0,0.2667,0,0
2040-04-08 03:00:00,0.2351,0,0,0,0,0,0,0.2351,0.2351,0.2351,0,0.2351,0,0,0,0.2351,0.2351,0.2351,0,0.2351,0,0.2351,0,0,0,0.2351,0,0,0.2351,0,0.2351,0,0
2040-04-08 04:00:00,0.2115,0,0,0,0,0,0,0.2115,0.2115,0.2115,0,0.2115,0,0,0,0.2115,0.2115,0.2115,0,0.2115,0,0.2115,0,0,0,0.2115,0,0,0.2115,0,0.2115,0,0
2040-04-08 05:00:00,0.1907,0,0,0,0,0,0,0.1907,0.1907,0.1907,0,0.1907,0,0,0,0.1907,0.1907,0.1907,0,0.1907,0,0.1907,0,0,0,0.1907,0,0,0.1907,0,0.1907,0,0
2040-04-08 06:00:00,0.134,0,0,0,0,0,0,0.134,0.134,0.134,0,0.134,0,0,0,0.134,0.134,0.134,0,0.134,0,0.134,0,0,0,0.134,0,0,0.134,0,0.134,0,0
2040-04-08 07:00:00,0.0873,0,0,0,0,0,0,0.0873,0.0873,0.0873,0,0.0873,0,0,0,0.0873,0.0873,0.0873,0,0.0873,0,0.0873,0,0,0,0.0873,0,0,0.0873,0,0.0873,0,0
2040-04-08 08:00:00,0.0766,0,0,0,0,0,0,0.0766,0.0766,0.0766,0,0.0766,0,0,0,0.0766,0.0766,0.0766,0,0.0766,0,0.0766,0,0,0,0.0766,0,0,0.0766,0,0.0766,0,0
2040-04-08 09:00:00,0.113,0,0,0,0,0,0,0.113,0.113,0.113,0,0.113,0,0,0,0.113,0.113,0.113,0,0.113,0,0.113,0,0,0,0.113,0,0,0.113,0,0.113,0,0
2040-04-08 10:00:00,0.1601,0,0,0,0,0,0,0.1601,0.1601,0.1601,0,0.1601,0,0,0,0.1601,0.1601,0.1601,0,0.1601,0,0.1601,0,0,0,0.1601,0,0,0.1601,0,0.1601,0,0
2040-04-08 11:00:00,0.185,0,0,0,0,0,0,0.185,0.185,0.185,0,0.185,0,0,0,0.185,0.185,0.185,0,0.185,0,0.185,0,0,0,0.185,0,0,0.185,0,0.185,0,0
2040-04-08 12:00:00,0.1977,0,0,0,0,0,0,0.1977,0.1977,0.1977,0,0.1977,0,0,0,0.1977,0.1977,0.1977,0,0.1977,0,0.1977,0,0,0,0.1977,0,0,0.1977,0,0.1977,0,0
2040-04-08 13:00:00,0.2219,0,0,0,0,0,0,0.2219,0.2219,0.2219,0,0.2219,0,0,0,0.2219,0.2219,0.2219,0,0.2219,0,0.2219,0,0,0,0.2219,0,0,0.2219,0,0.2219,0,0
2040-04-08 14:00:00,0.2748,0,0,0,0,0,0,0.2748,0.2748,0.2748,0,0.2748,0,0,0,0.2748,0.2748,0.2748,0,0.2748,0,0.2748,0,0,0,0.2748,0,0,0.2748,0,0.2748,0,0
2040-04-08 15:00:00,0.3506,0,0,0,0,0,0,0.3506,0.3506,0.3506,0,0.3506,0,0,0,0.3506,0.3506,0.3506,0,0.3506,0,0.3506,0,0,0,0.3506,0,0,0.3506,0,0.3506,0,0
2040-04-08 16:00:00,0.4299,0,0,0,0,0,0,0.4299,0.4299,0.4299,0,0.4299,0,0,0,0.4299,0.4299,0.4299,0,0.4299,0,0.4299,0,0,0,0.4299,0,0,0.4299,0,0.4299,0,0
